,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
51587,Shot Chart Detail,21500415,354,201935,James Harden,1610612745,Houston Rockets,3,6,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,7,1,0,20151221,HOU,CHA
51588,Shot Chart Detail,21500415,527,201935,James Harden,1610612745,Houston Rockets,4,5,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,151,193,1,1,20151221,HOU,CHA
51589,Shot Chart Detail,21500415,551,201935,James Harden,1610612745,Houston Rockets,4,3,35,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-47,139,1,1,20151221,HOU,CHA
51590,Shot Chart Detail,21500415,564,201935,James Harden,1610612745,Houston Rockets,4,2,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-151,214,1,0,20151221,HOU,CHA
51591,Shot Chart Detail,21500415,585,201935,James Harden,1610612745,Houston Rockets,4,0,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,2,1,1,20151221,HOU,CHA
51592,Shot Chart Detail,21500426,2,201935,James Harden,1610612745,Houston Rockets,1,11,38,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,143,3,1,1,20151223,ORL,HOU
51593,Shot Chart Detail,21500426,82,201935,James Harden,1610612745,Houston Rockets,1,4,7,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-68,105,1,1,20151223,ORL,HOU
51594,Shot Chart Detail,21500426,86,201935,James Harden,1610612745,Houston Rockets,1,3,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-27,254,1,1,20151223,ORL,HOU
51595,Shot Chart Detail,21500426,93,201935,James Harden,1610612745,Houston Rockets,1,3,1,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,0,20151223,ORL,HOU
51596,Shot Chart Detail,21500426,109,201935,James Harden,1610612745,Houston Rockets,1,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,163,203,1,0,20151223,ORL,HOU
51597,Shot Chart Detail,21500426,119,201935,James Harden,1610612745,Houston Rockets,1,1,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,16,1,1,20151223,ORL,HOU
51598,Shot Chart Detail,21500426,257,201935,James Harden,1610612745,Houston Rockets,3,10,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,126,1,0,20151223,ORL,HOU
51599,Shot Chart Detail,21500426,264,201935,James Harden,1610612745,Houston Rockets,3,9,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,31,1,0,20151223,ORL,HOU
51600,Shot Chart Detail,21500426,279,201935,James Harden,1610612745,Houston Rockets,3,7,46,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-34,180,1,1,20151223,ORL,HOU
51601,Shot Chart Detail,21500426,281,201935,James Harden,1610612745,Houston Rockets,3,7,8,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,4,131,1,1,20151223,ORL,HOU
51602,Shot Chart Detail,21500426,284,201935,James Harden,1610612745,Houston Rockets,3,6,31,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,69,124,1,1,20151223,ORL,HOU
51603,Shot Chart Detail,21500426,291,201935,James Harden,1610612745,Houston Rockets,3,6,7,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20151223,ORL,HOU
51604,Shot Chart Detail,21500426,322,201935,James Harden,1610612745,Houston Rockets,3,2,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-30,31,1,0,20151223,ORL,HOU
51605,Shot Chart Detail,21500426,371,201935,James Harden,1610612745,Houston Rockets,4,9,30,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,31,1,0,20151223,ORL,HOU
51606,Shot Chart Detail,21500426,387,201935,James Harden,1610612745,Houston Rockets,4,8,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-138,224,1,1,20151223,ORL,HOU
51607,Shot Chart Detail,21500426,390,201935,James Harden,1610612745,Houston Rockets,4,8,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20151223,ORL,HOU
51608,Shot Chart Detail,21500426,421,201935,James Harden,1610612745,Houston Rockets,4,3,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,1,20151223,ORL,HOU
51609,Shot Chart Detail,21500426,429,201935,James Harden,1610612745,Houston Rockets,4,2,47,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,150,105,1,1,20151223,ORL,HOU
51610,Shot Chart Detail,21500439,7,201935,James Harden,1610612745,Houston Rockets,1,11,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,168,-5,1,0,20151225,HOU,SAS
51611,Shot Chart Detail,21500439,15,201935,James Harden,1610612745,Houston Rockets,1,10,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,7,1,0,20151225,HOU,SAS
51612,Shot Chart Detail,21500439,25,201935,James Harden,1610612745,Houston Rockets,1,9,4,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-12,141,1,1,20151225,HOU,SAS
51613,Shot Chart Detail,21500439,191,201935,James Harden,1610612745,Houston Rockets,2,4,49,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,13,1,0,20151225,HOU,SAS
51614,Shot Chart Detail,21500439,230,201935,James Harden,1610612745,Houston Rockets,2,1,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,86,129,1,0,20151225,HOU,SAS
51615,Shot Chart Detail,21500439,243,201935,James Harden,1610612745,Houston Rockets,2,0,27,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,12,273,1,0,20151225,HOU,SAS
51616,Shot Chart Detail,21500439,254,201935,James Harden,1610612745,Houston Rockets,3,11,45,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-81,139,1,0,20151225,HOU,SAS
51617,Shot Chart Detail,21500439,259,201935,James Harden,1610612745,Houston Rockets,3,11,1,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,23,1,0,20151225,HOU,SAS
51618,Shot Chart Detail,21500439,268,201935,James Harden,1610612745,Houston Rockets,3,10,4,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,41,1,1,20151225,HOU,SAS
51619,Shot Chart Detail,21500439,274,201935,James Harden,1610612745,Houston Rockets,3,9,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-79,139,1,1,20151225,HOU,SAS
51620,Shot Chart Detail,21500439,279,201935,James Harden,1610612745,Houston Rockets,3,8,48,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-1,1,1,20151225,HOU,SAS
51621,Shot Chart Detail,21500439,316,201935,James Harden,1610612745,Houston Rockets,3,5,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,208,1,0,20151225,HOU,SAS
51622,Shot Chart Detail,21500439,325,201935,James Harden,1610612745,Houston Rockets,3,4,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,-11,1,1,20151225,HOU,SAS
51623,Shot Chart Detail,21500439,347,201935,James Harden,1610612745,Houston Rockets,3,2,12,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-122,95,1,0,20151225,HOU,SAS
51624,Shot Chart Detail,21500439,416,201935,James Harden,1610612745,Houston Rockets,4,7,42,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,99,115,1,0,20151225,HOU,SAS
51625,Shot Chart Detail,21500439,423,201935,James Harden,1610612745,Houston Rockets,4,7,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,217,129,1,0,20151225,HOU,SAS
51626,Shot Chart Detail,21500439,480,201935,James Harden,1610612745,Houston Rockets,4,4,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,181,159,1,1,20151225,HOU,SAS
51627,Shot Chart Detail,21500439,482,201935,James Harden,1610612745,Houston Rockets,4,3,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,204,139,1,1,20151225,HOU,SAS
51628,Shot Chart Detail,21500439,496,201935,James Harden,1610612745,Houston Rockets,4,2,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,198,1,0,20151225,HOU,SAS
51629,Shot Chart Detail,21500439,521,201935,James Harden,1610612745,Houston Rockets,4,1,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,6,154,1,0,20151225,HOU,SAS
51630,Shot Chart Detail,21500439,535,201935,James Harden,1610612745,Houston Rockets,4,0,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,7,1,0,20151225,HOU,SAS
51631,Shot Chart Detail,21500445,3,201935,James Harden,1610612745,Houston Rockets,1,11,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,45,160,1,0,20151226,NOP,HOU
51632,Shot Chart Detail,21500445,17,201935,James Harden,1610612745,Houston Rockets,1,10,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,214,1,1,20151226,NOP,HOU
51633,Shot Chart Detail,21500445,47,201935,James Harden,1610612745,Houston Rockets,1,7,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,155,51,1,1,20151226,NOP,HOU
51634,Shot Chart Detail,21500445,50,201935,James Harden,1610612745,Houston Rockets,1,6,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,156,41,1,0,20151226,NOP,HOU
51635,Shot Chart Detail,21500445,74,201935,James Harden,1610612745,Houston Rockets,1,4,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-127,116,1,0,20151226,NOP,HOU
51636,Shot Chart Detail,21500445,78,201935,James Harden,1610612745,Houston Rockets,1,4,35,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-16,1,1,20151226,NOP,HOU
51637,Shot Chart Detail,21500445,291,201935,James Harden,1610612745,Houston Rockets,3,10,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-163,210,1,0,20151226,NOP,HOU
51638,Shot Chart Detail,21500445,294,201935,James Harden,1610612745,Houston Rockets,3,10,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,8,1,0,20151226,NOP,HOU
51639,Shot Chart Detail,21500445,326,201935,James Harden,1610612745,Houston Rockets,3,6,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-168,7,1,1,20151226,NOP,HOU
51640,Shot Chart Detail,21500445,335,201935,James Harden,1610612745,Houston Rockets,3,6,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-70,101,1,0,20151226,NOP,HOU
51641,Shot Chart Detail,21500445,350,201935,James Harden,1610612745,Houston Rockets,3,4,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20151226,NOP,HOU
51642,Shot Chart Detail,21500445,358,201935,James Harden,1610612745,Houston Rockets,3,3,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,119,219,1,1,20151226,NOP,HOU
51643,Shot Chart Detail,21500445,361,201935,James Harden,1610612745,Houston Rockets,3,3,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,22,257,1,0,20151226,NOP,HOU
51644,Shot Chart Detail,21500445,363,201935,James Harden,1610612745,Houston Rockets,3,2,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-125,51,1,0,20151226,NOP,HOU
51645,Shot Chart Detail,21500445,367,201935,James Harden,1610612745,Houston Rockets,3,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,50,247,1,0,20151226,NOP,HOU
51646,Shot Chart Detail,21500445,432,201935,James Harden,1610612745,Houston Rockets,4,7,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,28,247,1,1,20151226,NOP,HOU
51647,Shot Chart Detail,21500445,445,201935,James Harden,1610612745,Houston Rockets,4,7,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,110,218,1,0,20151226,NOP,HOU
51648,Shot Chart Detail,21500445,516,201935,James Harden,1610612745,Houston Rockets,4,2,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-238,80,1,1,20151226,NOP,HOU
51649,Shot Chart Detail,21500445,520,201935,James Harden,1610612745,Houston Rockets,4,1,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,15,244,1,0,20151226,NOP,HOU
51650,Shot Chart Detail,21500445,525,201935,James Harden,1610612745,Houston Rockets,4,1,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,19,249,1,0,20151226,NOP,HOU
51651,Shot Chart Detail,21500445,530,201935,James Harden,1610612745,Houston Rockets,4,0,31,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-9,43,1,0,20151226,NOP,HOU
51652,Shot Chart Detail,21500470,84,201935,James Harden,1610612745,Houston Rockets,1,5,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-125,120,1,0,20151229,HOU,ATL
51653,Shot Chart Detail,21500470,112,201935,James Harden,1610612745,Houston Rockets,1,2,22,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,27,149,1,1,20151229,HOU,ATL
51654,Shot Chart Detail,21500470,114,201935,James Harden,1610612745,Houston Rockets,1,2,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-99,219,1,1,20151229,HOU,ATL
51655,Shot Chart Detail,21500470,125,201935,James Harden,1610612745,Houston Rockets,1,1,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,3,1,1,20151229,HOU,ATL
51656,Shot Chart Detail,21500470,128,201935,James Harden,1610612745,Houston Rockets,1,0,51,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,30,242,1,0,20151229,HOU,ATL
51657,Shot Chart Detail,21500470,313,201935,James Harden,1610612745,Houston Rockets,3,7,33,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,0,20151229,HOU,ATL
51658,Shot Chart Detail,21500470,322,201935,James Harden,1610612745,Houston Rockets,3,6,58,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-83,146,1,0,20151229,HOU,ATL
51659,Shot Chart Detail,21500470,326,201935,James Harden,1610612745,Houston Rockets,3,6,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,3,1,1,20151229,HOU,ATL
51660,Shot Chart Detail,21500470,387,201935,James Harden,1610612745,Houston Rockets,3,2,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,12,242,1,1,20151229,HOU,ATL
51661,Shot Chart Detail,21500470,401,201935,James Harden,1610612745,Houston Rockets,3,1,17,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,74,232,1,1,20151229,HOU,ATL
51662,Shot Chart Detail,21500470,414,201935,James Harden,1610612745,Houston Rockets,3,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,68,229,1,0,20151229,HOU,ATL
51663,Shot Chart Detail,21500470,483,201935,James Harden,1610612745,Houston Rockets,4,7,28,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-1,1,0,20151229,HOU,ATL
51664,Shot Chart Detail,21500470,502,201935,James Harden,1610612745,Houston Rockets,4,5,55,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,56,1,0,20151229,HOU,ATL
51665,Shot Chart Detail,21500470,600,201935,James Harden,1610612745,Houston Rockets,4,1,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,-10,1,0,20151229,HOU,ATL
51666,Shot Chart Detail,21500470,626,201935,James Harden,1610612745,Houston Rockets,4,0,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,-5,1,0,20151229,HOU,ATL
51667,Shot Chart Detail,21500470,637,201935,James Harden,1610612745,Houston Rockets,4,0,1,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-156,43,1,0,20151229,HOU,ATL
51668,Shot Chart Detail,21500485,16,201935,James Harden,1610612745,Houston Rockets,1,9,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-4,244,1,1,20151231,HOU,GSW
51669,Shot Chart Detail,21500485,63,201935,James Harden,1610612745,Houston Rockets,1,6,45,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,56,237,1,0,20151231,HOU,GSW
51670,Shot Chart Detail,21500485,73,201935,James Harden,1610612745,Houston Rockets,1,5,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-168,188,1,1,20151231,HOU,GSW
51671,Shot Chart Detail,21500485,79,201935,James Harden,1610612745,Houston Rockets,1,5,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,119,126,1,0,20151231,HOU,GSW
51672,Shot Chart Detail,21500485,208,201935,James Harden,1610612745,Houston Rockets,2,7,5,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-243,61,1,0,20151231,HOU,GSW
51673,Shot Chart Detail,21500485,214,201935,James Harden,1610612745,Houston Rockets,2,6,1,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,0,20151231,HOU,GSW
51674,Shot Chart Detail,21500485,257,201935,James Harden,1610612745,Houston Rockets,2,2,55,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-60,159,1,1,20151231,HOU,GSW
51675,Shot Chart Detail,21500485,273,201935,James Harden,1610612745,Houston Rockets,2,1,36,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,21,1,0,20151231,HOU,GSW
51676,Shot Chart Detail,21500485,287,201935,James Harden,1610612745,Houston Rockets,2,0,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,96,223,1,1,20151231,HOU,GSW
51677,Shot Chart Detail,21500485,294,201935,James Harden,1610612745,Houston Rockets,2,0,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,10,239,1,1,20151231,HOU,GSW
51678,Shot Chart Detail,21500485,309,201935,James Harden,1610612745,Houston Rockets,2,0,7,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,0,1,0,20151231,HOU,GSW
51679,Shot Chart Detail,21500485,318,201935,James Harden,1610612745,Houston Rockets,3,11,43,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-14,28,1,0,20151231,HOU,GSW
51680,Shot Chart Detail,21500485,377,201935,James Harden,1610612745,Houston Rockets,3,4,58,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,104,218,1,0,20151231,HOU,GSW
51681,Shot Chart Detail,21500485,511,201935,James Harden,1610612745,Houston Rockets,4,7,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,-5,1,1,20151231,HOU,GSW
51682,Shot Chart Detail,21500485,519,201935,James Harden,1610612745,Houston Rockets,4,5,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,4,249,1,1,20151231,HOU,GSW
51683,Shot Chart Detail,21500485,535,201935,James Harden,1610612745,Houston Rockets,4,4,53,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,125,46,1,1,20151231,HOU,GSW
51684,Shot Chart Detail,21500485,540,201935,James Harden,1610612745,Houston Rockets,4,4,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,123,213,1,0,20151231,HOU,GSW
51685,Shot Chart Detail,21500485,544,201935,James Harden,1610612745,Houston Rockets,4,3,39,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-27,208,1,0,20151231,HOU,GSW
51686,Shot Chart Detail,21500485,567,201935,James Harden,1610612745,Houston Rockets,4,1,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,151,188,1,0,20151231,HOU,GSW
51687,Shot Chart Detail,21500502,39,201935,James Harden,1610612745,Houston Rockets,1,7,50,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,138,213,1,1,20160102,SAS,HOU
51688,Shot Chart Detail,21500502,41,201935,James Harden,1610612745,Houston Rockets,1,7,26,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,1,20160102,SAS,HOU
51689,Shot Chart Detail,21500502,65,201935,James Harden,1610612745,Houston Rockets,1,5,0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,64,178,1,1,20160102,SAS,HOU
51690,Shot Chart Detail,21500502,81,201935,James Harden,1610612745,Houston Rockets,1,3,22,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-20,121,1,0,20160102,SAS,HOU
